2	113
2	314
2	330
2	331
2	332
2	333
2	20
2	179
2	334
2	122
2	78
2	335
2	336
2	337
2	338
2	339
2	204
2	324
2	188
2	340
2	169
2	325
2	92
2	230
2	204
3	341
3	2
3	342
3	343
3	141
3	322
3	344
3	30
3	270
3	271
3	345
3	346
3	347
3	348
3	270
3	271
3	349
3	169
3	350
3	141
3	284
3	99
3	351
3	270
3	271
3	352
3	78
3	335
3	353
3	20
3	354
3	325
3	355
3	356
3	357
3	358
3	359
3	360
3	270
3	271
3	361
3	360
3	362
3	363
3	364
3	325
3	360
3	365
3	335
3	366
3	367
3	366
3	368
3	369
3	370
3	131
3	371
3	192
3	126
3	372
3	373
3	194
3	145
3	146
3	122
3	123
3	132
3	133
3	134
3	138
3	136
3	137
3	132
3	133
3	134
3	138
3	139
3	140
3	132
3	133
3	134
3	134
3	147
3	148
3	132
3	133
3	134
3	138
3	141
3	142
3	143
3	144
3	374
3	151
3	270
3	271
3	375
3	376
3	377
3	78
3	378
3	191
3	379
3	380
3	2
3	342
3	381
3	382
3	383
3	384
3	169
3	352
3	270
3	271
3	385
3	111
3	327
3	386
3	387
3	328
3	388
3	389
3	78
3	390
3	391
3	392
3	393
3	317
3	394
3	395
3	396
3	17
3	397
3	398
3	357
3	399
3	400
3	78
3	401
3	361
3	402
3	403
3	270
3	271
3	404
3	405
3	406
3	46
3	407
3	408
3	409
3	410
3	46
3	411
3	412
3	413
3	414
3	415
3	416
3	417
3	418
3	419
3	269
3	357
3	392
3	393
3	365
3	335
3	17
3	420
3	421
3	361
3	181
3	422
3	78
3	2
3	342
3	270
3	271
3	423
3	351
3	424
3	425
3	426
2	427
2	141
2	142
2	143
2	144
2	428
2	429
2	126
2	430
2	431
2	432
2	433
2	434
2	435
2	436
2	437
2	428
2	429
2	126
2	438
2	128
2	439
2	194
2	440
2	441
2	442
2	443
2	444
2	445
2	446
2	433
2	434
2	435
2	436
2	437
2	447
2	448
2	447
2	448
2	449
2	450
2	445
2	449
2	450
2	445
2	451
2	452
2	453
2	451
2	452
2	453
2	454
2	455
2	454
2	455
2	456
2	457
2	456
2	457
2	458
2	459
2	458
2	459
2	460
2	461
2	462
2	460
2	461
2	462
2	463
2	464
2	463
2	464
2	465
2	466
2	465
2	466
2	467
2	468
2	467
2	468
2	469
2	470
2	469
2	470
2	471
2	472
2	471
2	472
2	473
2	464
2	473
2	464
2	474
2	475
2	476
2	474
2	475
2	476
2	477
2	478
2	479
2	480
2	444
2	445
2	446
2	481
2	482
2	481
2	482
2	483
2	484
2	483
2	484
2	485
2	486
2	487
2	485
2	486
2	487
2	488
2	489
2	488
2	489
2	490
2	491
2	490
2	491
2	492
2	493
2	492
2	493
2	494
2	448
2	494
2	448
2	495
2	496
2	497
2	495
2	496
2	497
2	495
2	498
2	497
2	495
2	498
2	497
2	499
2	500
2	464
2	499
2	500
2	464
2	501
2	441
2	502
2	503
2	504
2	505
2	506
2	507
2	508
2	437
2	509
2	510
2	511
2	512
2	513
2	437
2	514
2	515
2	516
2	517
2	518
2	504
2	519
2	515
2	271
2	520
2	437
2	521
2	522
2	523
2	524
2	504
2	525
2	526
2	527
2	528
2	529
2	504
2	530
2	460
2	531
2	532
2	504
2	533
2	534
2	535
2	536
2	537
2	538
2	539
2	516
2	540
2	537
2	541
2	542
2	543
2	437
2	544
2	545
2	546
2	547
2	437
2	548
2	506
2	442
2	549
2	550
2	504
2	551
2	515
2	133
2	552
2	537
2	553
2	554
2	555
2	556
2	557
2	504
2	558
2	136
2	559
2	560
2	504
2	561
2	562
2	563
2	564
2	437
2	565
2	511
2	566
2	567
2	504
2	568
2	569
2	570
2	571
2	572
2	573
2	574
2	575
2	472
2	477
2	478
2	479
2	480
2	444
2	445
2	446
2	576
2	577
2	578
2	444
2	445
2	446
2	579
2	472
2	579
2	472
2	580
2	581
2	510
2	582
2	583
2	504
2	584
2	546
2	585
2	586
2	437
2	561
2	562
2	563
2	564
2	437
2	587
2	588
2	589
2	437
2	293
2	590
2	591
2	592
2	593
2	594
2	492
2	493
2	595
2	596
2	597
2	598
2	497
2	131
2	141
2	599
2	464
2	600
2	601
2	602
2	603
2	604
2	605
2	606
2	607
2	608
2	609
2	610
2	611
2	612
2	613
2	614
2	615
2	616
2	617
2	613
2	618
2	619
2	620
2	537
2	384
2	383
2	621
2	622
2	623
2	581
2	624
2	622
2	625
2	626
2	627
2	622
2	628
2	629
2	630
2	631
2	632
2	151
2	633
2	634
2	635
2	636
2	310
2	311
2	309
2	637
2	638
2	639
2	640
2	46
2	641
2	642
2	643
2	644
2	644
2	645
2	638
2	646
2	265
2	202
2	160
2	365
2	647
2	639
2	641
2	418
2	648
2	649
2	650
2	651
2	648
2	652
2	641
2	642
2	653
2	337
2	188
2	654
2	211
2	309
2	655
2	656
2	657
2	658
2	659
2	660
2	661
2	643
2	662
2	660
2	661
2	643
2	662
4	663
4	664
4	172
4	665
4	666
4	658
4	54
4	667
4	92
4	668
4	669
4	658
4	670
4	671
4	672
4	673
4	674
4	675
4	676
4	677
4	141
4	664
4	678
4	664
4	678
4	464
4	191
4	243
4	126
4	125
4	679
4	680
4	681
4	682
4	683
4	684
4	683
4	684
4	464
4	685
4	686
4	685
4	686
4	464
4	593
4	687
4	593
4	687
4	464
4	141
4	142
4	143
4	144
4	144
4	515
4	688
4	689
4	690
4	144
4	374
4	151
4	691
4	19
4	692
4	693
4	694
4	695
4	696
4	697
4	698
4	427
4	664
4	678
4	690
4	699
4	191
4	243
4	126
4	125
4	700
4	681
4	682
4	701
4	702
4	703
4	699
4	699
4	664
4	678
4	690
4	699
4	704
4	151
4	633
4	705
4	706
4	674
4	707
4	708
4	427
4	709
4	710
4	711
4	690
4	699
4	191
4	243
4	126
4	35
4	712
4	713
4	134
4	714
4	63
4	715
4	716
4	717
4	718
4	230
4	719
4	720
4	721
4	722
4	723
4	724
4	725
4	191
4	429
4	126
4	226
4	726
4	129
4	709
4	711
4	709
4	710
4	711
4	464
4	632
4	151
4	633
4	705
4	706
4	674
4	707
4	727
4	305
4	728
4	672
4	674
4	265
4	720
4	729
4	730
4	719
4	731
4	732
4	733
4	734
4	735
4	736
4	260
4	658
4	430
4	126
4	737
4	125
4	194
4	667
4	738
4	739
4	705
4	706
4	674
4	707
4	740
4	741
4	742
4	743
4	744
4	667
4	745
4	265
4	669
4	746
4	694
4	747
4	748
4	749
4	667
4	750
4	751
4	752
4	753
4	741
4	754
4	743
4	755
4	756
4	653
4	757
4	230
4	26
4	669
4	732
4	758
4	759
4	760
4	761
4	762
4	230
4	763
4	764
4	765
4	766
4	722
4	723
4	763
4	764
4	765
4	766
5	400
5	767
5	768
5	337
5	515
5	688
5	769
5	770
5	126
5	192
5	771
5	129
5	772
5	773
5	716
5	134
5	135
5	774
5	775
5	716
5	134
5	138
5	322
5	776
5	716
5	134
5	138
5	136
5	546
5	777
5	690
5	144
5	144
5	778
5	779
5	780
5	134
5	134
5	141
5	142
5	143
5	144
5	144
5	151
5	152
5	781
5	782
5	783
5	784
5	785
5	774
5	772
5	778
5	779
5	786
5	787
5	788
5	330
5	789
5	273
5	790
5	60
5	791
5	792
5	793
5	2
5	794
5	285
5	335
5	788
5	795
5	773
5	796
5	797
5	126
5	36
5	798
5	194
5	774
5	775
5	716
5	134
5	135
5	322
5	776
5	716
5	134
5	138
5	136
5	546
5	777
5	690
5	144
5	144
5	515
5	688
5	689
5	690
5	144
5	144
5	151
5	152
5	781
5	782
5	783
5	784
5	785
5	774
5	799
5	672
5	767
5	156
5	800
5	335
5	801
5	120
5	390
5	419
5	453
5	802
5	803
5	60
5	697
5	804
5	805
5	247
5	60
5	667
5	806
5	807
5	808
5	809
5	247
5	60
5	810
5	811
5	812
5	813
5	814
5	719
5	774
5	775
5	191
5	815
5	126
5	36
5	816
5	432
5	682
5	322
5	776
5	716
5	134
5	138
5	772
5	773
5	716
5	134
5	135
5	136
5	546
5	777
5	690
5	144
5	144
5	151
5	152
5	781
5	782
5	783
5	784
5	817
5	818
5	819
5	398
5	697
5	806
5	820
5	7
5	405
5	821
5	390
5	822
5	823
5	163
5	324
5	774
5	427
5	774
5	775
5	716
5	134
5	191
5	797
5	126
5	36
5	824
5	681
5	515
5	688
5	689
5	825
5	726
5	126
5	226
5	36
5	194
5	774
5	775
5	716
5	134
5	135
5	151
5	152
5	781
5	782
5	783
5	784
5	785
5	774
5	78
5	767
5	826
5	827
5	828
5	297
5	697
5	804
5	280
5	829
5	830
5	831
5	832
5	775
5	796
5	833
5	126
5	438
5	834
5	194
5	515
5	688
5	689
5	690
5	144
5	374
5	151
5	781
5	782
5	783
5	784
5	835
5	78
5	78
5	102
5	836
5	360
5	837
5	697
5	838
5	419
5	822
5	839
5	774
5	400
5	767
5	768
5	337
5	515
5	688
5	769
5	770
5	126
5	192
5	771
5	129
5	772
5	773
5	716
5	134
5	135
5	774
5	775
5	716
5	134
5	138
5	322
5	776
5	716
5	134
5	138
5	136
5	546
5	777
5	690
5	144
5	144
5	778
5	779
5	780
5	134
5	134
5	141
5	142
5	143
5	144
5	144
5	151
5	152
5	781
5	782
5	783
5	784
5	785
5	774
5	772
5	778
5	779
5	786
5	787
5	788
5	330
5	789
5	273
5	790
5	60
5	791
5	792
5	793
5	2
5	794
5	285
5	335
5	788
5	795
5	773
5	796
5	797
5	126
5	36
5	798
5	194
5	774
5	775
5	716
5	134
5	135
5	322
5	776
5	716
5	134
5	138
5	136
5	546
5	777
5	690
5	144
5	144
5	515
5	688
5	689
5	690
5	144
5	144
5	151
5	152
5	781
5	782
5	783
5	784
5	785
5	774
5	799
5	672
5	767
5	156
5	800
5	335
5	801
5	120
5	390
5	419
5	453
5	802
5	803
5	60
5	697
5	804
5	805
5	247
5	60
5	667
5	806
5	807
5	808
5	809
5	247
5	60
5	810
5	811
5	812
5	813
5	814
5	719
5	774
5	775
5	191
5	815
5	126
5	36
5	816
5	432
5	682
5	322
5	776
5	716
5	134
5	138
5	772
5	773
5	716
5	134
5	135
5	136
5	546
5	777
5	690
5	144
5	144
5	151
5	152
5	781
5	782
5	783
5	784
5	817
5	818
5	819
5	398
5	697
5	806
5	820
5	7
5	405
5	821
5	390
5	822
5	823
5	163
5	324
5	774
5	427
5	774
5	775
5	716
5	134
5	191
5	797
5	126
5	36
5	824
5	681
5	515
5	688
5	689
5	825
5	726
5	126
5	226
5	36
5	194
5	774
5	775
5	716
5	134
5	135
5	151
5	152
5	781
5	782
5	783
5	784
5	785
5	774
5	78
5	767
5	826
5	827
5	828
5	297
5	697
5	804
5	280
5	829
5	830
5	831
5	832
5	775
5	796
5	833
5	126
5	438
5	834
5	194
5	515
5	688
5	689
5	690
5	144
5	374
5	151
5	781
5	782
5	783
5	784
5	835
5	78
5	78
5	102
5	836
5	360
5	837
5	697
5	838
5	419
5	822
5	839
5	774
6	15
6	78
6	840
6	841
6	752
6	842
6	78
6	843
6	844
6	198
6	226
6	681
6	845
6	846
6	847
6	848
6	83
6	849
6	850
6	851
6	852
6	853
6	78
6	854
6	855
6	526
6	856
6	526
6	856
6	857
6	125
6	858
6	126
6	125
6	859
6	37
6	129
6	860
6	861
6	862
6	141
6	142
6	863
6	464
6	864
6	865
6	866
6	865
6	123
6	867
6	868
6	869
6	632
6	151
6	870
6	848
6	871
6	872
6	873
6	793
6	874
6	875
6	876
6	877
6	878
6	879
6	78
6	880
6	280
6	881
6	882
6	883
6	884
6	885
6	886
6	887
6	888
6	889
6	890
6	891
6	892
6	893
6	894
6	895
6	896
6	227
6	897
6	898
6	899
6	900
6	901
6	897
6	902
6	903
6	904
6	905
6	906
6	907
6	908
6	909
6	385
6	767
6	400
6	767
6	82
6	899
6	897
6	910
6	911
6	873
6	873
6	912
6	913
6	914
6	915
6	916
6	917
6	227
6	918
6	165
6	919
6	920
6	921
6	922
6	923
6	924
6	925
6	911
6	926
6	927
6	928
6	898
6	899
6	526
6	929
6	930
6	931
6	932
6	929
6	933
6	934
6	935
6	936
6	937
6	938
6	939
6	937
6	940
